"DATE.TIME,""hour"",""day"",""lab"",""analyzer"",""CO2_in"",""CO2_S"",""CO2_N"",""CH4_in"",""CH4_S"",""CH4_N"",""NH3_in"",""NH3_S"",""NH3_N"",""H2O_in"",""H2O_S"",""H2O_N"",""n_animals"",""m_weight"",""p_pregnancy_day"",""Y1_milk_prod"",""Temperature"""
"2025-04-13 20:00:00,20,2025-04-13,""ATB"",""CRDS.1"",626.919639581306,433.519874285037,505.949426745259,17.7396516272695,2.36167908569556,7.97135493064,1.59217632299722,0.0805342262909519,0.528310532465278,1.22790035765083,1.1343370256926,1.17187900367426,49,545.1818182,119.5510204,31.075,13.31833333"
"2025-04-13 21:00:00,21,2025-04-13,""ATB"",""CRDS.1"",553.957333904083,429.567875870407,452.513117861297,11.9773963971215,2.28034408989852,3.96160309242148,1.18920154643624,0.0928331936663573,0.253290785786963,1.31487235042055,1.35944054019075,1.24234395412426,48.75,545.1818182,119.5510204,31.075,12.90333333"
"2025-04-13 22:00:00,22,2025-04-13,""ATB"",""CRDS.1"",676.304477626481,439.496152790593,454.641241108167,20.6444347857055,2.20042422493463,3.53830934598204,2.16853452936379,0.110644021145423,0.265553410235278,1.44934854521028,1.36874407985,1.30539674098185,47.75,545.1818182,119.5510204,31.075,12.69583333"
"2025-04-13 23:00:00,23,2025-04-13,""ATB"",""CRDS.1"",678.310903037741,440.627014490056,452.220386476166,20.1797442641898,2.09477856632649,2.75245311690352,1.91219681438176,0.112986319373232,0.155628069254759,1.43723636503074,1.35921614545593,1.28509463672648,48,545.1818182,119.5510204,31.075,11.44916667"
"2025-04-14 00:00:00,0,2025-04-14,""ATB"",""CRDS.1"",632.791556914722,440.797757801519,447.706630177815,16.2977803312376,2.13442169199352,2.59548906726407,1.65012919983157,0.104196765562798,0.144676432640722,1.39283895919981,1.31535026834704,1.25143550087093,46.5,545.1818182,119.5510204,31.88,11.2"
"2025-04-14 01:00:00,1,2025-04-14,""ATB"",""CRDS.1"",585.811807660268,441.55455256274,459.541933518666,12.6184031162643,2.21887976283981,3.11636649139111,1.23543657067278,0.0992838606522592,0.125964569882944,1.31639848877565,1.27708404342685,1.20754994514889,47.4,545.1818182,119.5510204,31.88,10.4"
"2025-04-14 02:00:00,2,2025-04-14,""ATB"",""CRDS.1"",590.387277545342,446.564151440963,460.475917545111,12.6301170860005,2.23728729892408,2.97254119406852,1.32799834770009,0.0970131623035296,0.139351651772092,1.28111360546259,1.22882944724222,1.17474204036926,50.5,545.1818182,119.5510204,31.88,9.66"
"2025-04-14 03:00:00,3,2025-04-14,""ATB"",""CRDS.1"",706.855706433343,453.210068492796,459.254121426315,20.1856443344778,2.72630366832741,2.42004266946778,1.87769699756491,0.104713659197921,0.12300184196818,1.25431237594213,1.2090490941237,1.12861750994074,48.5,545.1818182,119.5510204,31.88,9.51"
"2025-04-14 04:00:00,4,2025-04-14,""ATB"",""CRDS.1"",630.534526268426,477.637657009445,462.134630314482,14.6370130583947,3.98518073117167,2.38048283754074,1.50208269234408,0.100643753848307,0.128158125284334,1.21516616602084,1.16817355882852,1.10722065545167,51.5,545.1818182,119.5510204,31.88,9.55"
"2025-04-14 05:00:00,5,2025-04-14,""ATB"",""CRDS.1"",761.590095434972,449.460713652629,470.621972721334,24.694631501688,2.09043053443111,3.17720763928074,1.58845684350546,0.107814410816476,0.108513627759446,1.19241723511222,1.16249434708074,1.05646802189815,53.25,545.1818182,119.5510204,31.88,12.76"
"2025-04-14 06:00:00,6,2025-04-14,""ATB"",""CRDS.1"",682.604513393408,462.993379330797,473.654603582945,20.5823221866778,2.18378593945,3.42055362122186,1.25638586365361,0.100554650809042,0.145707082322778,1.16606359253129,1.13370484134037,1.09253460164018,50,545.1818182,119.5510204,31.88,17.38"
"2025-04-14 07:00:00,7,2025-04-14,""ATB"",""CRDS.1"",692.150582602158,452.587977043574,475.041385069278,22.3629555284537,2.27097727102667,3.5034322762363,1.30899032069648,0.115669121356981,0.141988668513889,1.21693816694092,1.20327516577871,1.11619794344815,48.75,545.1818182,119.5510204,31.88,19.85"
"2025-04-14 08:00:00,8,2025-04-14,""ATB"",""CRDS.1"",549.520413791074,440.409535041907,453.995230289722,11.0753417932221,2.17854017460426,3.06195714558667,1.0586850219808,0.120834367367718,0.188383515893518,1.25394930672435,1.2282977279163,1.15767688918462,50,545.1818182,119.5510204,31.88,21.23"
"2025-04-14 09:00:00,9,2025-04-14,""ATB"",""CRDS.1"",545.528279070935,435.946627509926,456.753137692111,11.2409824432731,2.19291574950334,3.97777557964444,1.07736727285107,0.122625463305481,0.2391404524065,1.32273569290602,1.25928684744592,1.21430538544167,50.25,545.1818182,119.5510204,31.88,23.6"
"2025-04-14 10:00:00,10,2025-04-14,""ATB"",""CRDS.1"",520.745501764185,432.964271396592,447.60954209187,9.27118759775075,2.2490625085326,3.31606866052463,1.07431432078023,0.114025012730109,0.20644606508763,1.31127476721426,1.25724651586148,1.21979551478,45.5,545.1818182,119.5510204,31.88,23.74"
"2025-04-14 11:00:00,11,2025-04-14,""ATB"",""CRDS.1"",527.883930941333,427.630518651537,436.088329353,11.3401904000519,2.19355127597537,2.84252687651,1.1542301318703,0.11008355589923,0.1936367928315,1.31769708509509,1.24263961593759,1.20799459579593,50.5,545.1818182,119.5510204,31.88,24.36"
"2025-04-14 12:00:00,12,2025-04-14,""ATB"",""CRDS.1"",568.551896457435,426.181154063778,452.542024862297,15.1884370981215,2.26808552696555,4.6718631074263,1.50878266475722,0.105545699249943,0.262427054886,1.24608812448056,1.10718005745129,1.13209183707463,49,545.1818182,119.5510204,31.88,22.98"
"2025-04-14 13:00:00,13,2025-04-14,""ATB"",""CRDS.1"",548.027178141473,423.858495485889,436.482385942575,12.8842292478675,2.16629503530185,3.35394111773815,1.47146190190778,0.0870544839181389,0.228232410069093,1.06748505734108,0.879489935832185,0.946242324607945,46.75,545.1818182,119.5510204,31.88,22.7"
"2025-04-14 14:00:00,14,2025-04-14,""ATB"",""CRDS.1"",541.091021509361,424.852617383018,439.232284828389,12.7335144047372,2.3929570604287,3.63582887662148,1.36688401541556,0.0822776775736574,0.19691806101637,0.920257095702213,0.799318575672611,0.821698972639704,46.5,545.1818182,119.5510204,31.88,22.42"
"2025-04-14 15:00:00,15,2025-04-14,""ATB"",""CRDS.1"",603.931285369417,422.665695981944,449.614911998648,17.9791281336169,2.21654488646834,4.4899182114813,1.89901540614232,0.0877276471987908,0.263459181157463,0.95880301444012,0.79098647608663,0.813493576768352,48.75,545.1818182,119.5510204,31.88,23.67"
"2025-04-14 16:00:00,16,2025-04-14,""ATB"",""CRDS.1"",575.537536004704,423.553519752018,435.791423736092,14.9922639870582,2.23676625193815,3.46316967085056,1.75282338018796,0.0869881078354648,0.216267829593388,0.909269288725417,0.75448412042237,0.769219396248852,48.5,545.1818182,119.5510204,31.88,22.06"
"2025-04-14 17:00:00,17,2025-04-14,""ATB"",""CRDS.1"",614.775482726806,428.696989000092,447.002480792019,17.779267688888,2.71380542037111,4.24979144427315,1.98844142516593,0.0836109190234648,0.223840628505445,0.917386048223444,0.729326487533962,0.761049419774704,49,545.1818182,119.5510204,31.88,17.88"
"2025-04-14 18:00:00,18,2025-04-14,""ATB"",""CRDS.1"",639.014470678102,435.714845089111,422.578426745222,19.7195605937576,3.38526819250278,2.18347123745093,2.08034921471259,0.181645310387241,0.0884706165459797,0.915274452809074,0.777680002315871,0.755526328939167,51,545.1818182,119.5510204,31.88,15.07"
"2025-04-14 19:00:00,19,2025-04-14,""ATB"",""CRDS.1"",654.910243575472,443.435256966445,422.866029828426,21.1086642932583,3.87146881913352,2.03450500418167,2.23978735244287,0.148795341931333,0.0785643804320296,1.05644387020315,0.879004058526778,0.904194312471019,50,545.1818182,119.5510204,31.88,13.48"
"2025-04-14 20:00:00,20,2025-04-14,""ATB"",""CRDS.1"",793.216528179065,446.301513390481,429.702733248148,32.2155982733074,3.64934536373778,2.11631961918223,2.28439669971593,0.207394983614278,0.0779832288222667,1.02813899239191,0.824552561264796,0.827656806171611,48,545.1818182,119.5510204,31.88,12.01"
"2025-04-14 21:00:00,21,2025-04-14,""ATB"",""CRDS.1"",811.29872994362,438.136132607407,438.761834336796,31.8809950754408,2.41587356728777,2.53133142060314,2.53692570081472,0.126489638418057,0.0802150013051111,1.01709334401175,0.820325061153556,0.818817856515167,47.5,545.1818182,119.5510204,31.88,11.59"
"2025-04-14 22:00:00,22,2025-04-14,""ATB"",""CRDS.1"",739.222547789389,485.898382723111,456.66530198537,24.8832541312389,4.69392549699518,2.25268526001704,1.87235677977315,0.173629525796296,0.0710484242743055,0.973782915797823,0.846704405154204,0.827699327463445,47.5,545.1818182,119.5510204,31.88,11.35"
"2025-04-14 23:00:00,23,2025-04-14,""ATB"",""CRDS.1"",749.86172861937,468.704058451537,456.372368195204,24.6554017878815,3.00132029361074,2.150998766405,1.54776667664889,0.137084652010852,0.0679894572868315,0.973417254410519,0.843706128146778,0.83758612807687,49,545.1818182,119.5510204,31.88,12.2"
"2025-04-15 00:00:00,0,2025-04-15,""ATB"",""CRDS.1"",746.352765209019,504.161655703278,479.39982184337,23.1781461316945,3.48627551985556,2.17569085911556,1.65501006169981,0.121162641494035,0.0730887097930778,0.991610499797333,0.906521661598019,0.871460689832611,49,545.1818182,119.5510204,31.62166667,12.92"
"2025-04-15 01:00:00,1,2025-04-15,""ATB"",""CRDS.1"",640.156789289435,475.184338454592,470.794992540982,14.726148632583,2.5446142013513,2.13909518095037,1.12444612054417,0.134351673483574,0.0773698092996259,1.04013604581148,1.00837683397524,0.972118444417722,48,545.1818182,119.5510204,31.62166667,11.38"
"2025-04-15 02:00:00,2,2025-04-15,""ATB"",""CRDS.1"",673.738594157796,477.05106184763,457.203844779704,17.9387509150257,3.68958793163963,2.10593937349944,1.18354491791996,0.205087695815019,0.0809245803730315,1.10986960833213,1.03568890886167,1.01525730618852,50,545.1818182,119.5510204,31.62166667,11.81"
"2025-04-15 03:00:00,3,2025-04-15,""ATB"",""CRDS.1"",555.487201950139,461.399374348778,454.423465288741,9.63921856326509,2.66117685330518,2.13345530064111,0.676501024199278,0.136501590157019,0.0755011191495926,1.10227757256158,1.08307731879888,1.06748378167888,50,545.1818182,119.5510204,31.62166667,12.43"
"2025-04-15 04:00:00,4,2025-04-15,""ATB"",""CRDS.1"",650.602507989945,485.621871059037,451.752136610796,16.8855787633563,2.85842646769204,2.13426954643333,1.01653100605822,0.15360330999863,0.087461976078637,1.18478274972732,1.14073730773185,1.13016168844889,50.5,545.1818182,119.5510204,31.62166667,12.06"
"2025-04-15 05:00:00,5,2025-04-15,""ATB"",""CRDS.1"",640.793188424732,494.921067784314,445.468946665537,16.9754968283102,3.1102678243313,2.07394911210908,1.19040083517731,0.157202923070703,0.0982969535920777,1.2115282102626,1.15665880472426,1.15066544129333,54.25,545.1818182,119.5510204,31.62166667,16.18"
"2025-04-15 06:00:00,6,2025-04-15,""ATB"",""CRDS.1"",784.777965905824,471.322944612759,445.757334173481,32.0126368558111,2.64764309633704,2.06618339811592,1.56818951631667,0.137856043446963,0.10375238509555,1.23109141683315,1.14882152656297,1.1445620099887,51,545.1818182,119.5510204,31.62166667,19.98"
"2025-04-15 07:00:00,7,2025-04-15,""ATB"",""CRDS.1"",789.732768805037,467.677566184537,438.693123430815,33.187970241988,2.30542892632426,2.07803885605166,1.8115677604225,0.14301515851913,0.116723004604211,1.26719348538056,1.19591886054981,1.18362038430778,50.25,545.1818182,119.5510204,31.62166667,22.18"
"2025-04-15 08:00:00,8,2025-04-15,""ATB"",""CRDS.1"",669.982353846315,434.714796931667,434.144327779815,22.5460140888741,2.15767604889759,2.06117938712222,1.6108781817075,0.12860281642374,0.121934176398946,1.3115756566337,1.21760596744351,1.22824014586185,49,545.1818182,119.5510204,31.62166667,24.37"
"2025-04-15 09:00:00,9,2025-04-15,""ATB"",""CRDS.1"",639.751387298778,430.824837791,429.942585870871,20.6144963355926,2.06285569878852,2.05270856063815,1.74168645407398,0.120874419736296,0.110423285428952,1.33848852777426,1.23093691252815,1.24981845424925,51.75,545.1818182,119.5510204,31.62166667,24.64"
"2025-04-15 10:00:00,10,2025-04-15,""ATB"",""CRDS.1"",583.726129452778,427.314013418982,427.922375720828,15.3982920108066,2.16340553318074,2.048608414924,1.42935527575953,0.121462365829846,0.110760911662371,1.36130352495398,1.27180181913814,1.28632714186989,52,545.1818182,119.5510204,31.62166667,23.44"
"2025-04-15 12:00:00,11,2025-04-15,""ATB"",""CRDS.1"",559.874125627797,NA,423.254042629444,13.8446992511437,NA,2.06330439176667,1.2815086407863,NA,0.0885810440534333,1.36543709346741,NA,1.23946788325074,52,545.1818182,119.5510204,31.62166667,21.82"
"2025-04-08 12:00:00,12,2025-04-08,""LUFA"",""CRDS.3"",535.532988621046,430.29486008437,429.519646246093,12.210147893131,2.03740456444741,2.15240571053981,0.7466195378175,0.0319203346221556,0.0378181904009259,0.635341240609176,0.567628451804593,0.575472755816407,42.5,545.1818182,119.5510204,30.06491228,18.21"
"2025-04-08 13:00:00,13,2025-04-08,""LUFA"",""CRDS.3"",539.333653321435,431.043706690074,428.368643566667,12.0817033868458,2.33393981094556,2.17173398393667,0.740592998076629,0.0545337429778,0.0338910290089982,0.616148409286482,0.535657968320037,0.547090137624018,43,545.1818182,119.5510204,30.06491228,18.67"
"2025-04-08 14:00:00,14,2025-04-08,""LUFA"",""CRDS.3"",555.773535667185,437.495493385352,442.859807801593,13.8421669236089,2.82778608934519,3.41840919289778,0.854954331438472,0.0773700017200852,0.105145787949013,0.611534853523111,0.509968474553556,0.54026512714613,40.5,545.1818182,119.5510204,30.06491228,14.42333333"
"2025-04-08 15:00:00,15,2025-04-08,""LUFA"",""CRDS.3"",515.694504161926,435.413844970018,426.142939450093,10.0117701658476,2.73490824796445,2.0540917854787,0.815868520630787,0.0759447443894481,0.0287541384148037,0.591481287538185,0.518587686830075,0.542045212750834,43,545.1818182,119.5510204,30.06491228,14.64583333"
"2025-04-08 16:00:00,16,2025-04-08,""LUFA"",""CRDS.3"",587.165476426092,436.606439949593,424.733754314444,16.6541865490074,3.10607043778389,2.14679828084741,0.904139508265286,0.0820332500374148,0.03941098934295,0.631038310753537,0.531392178772834,0.531081261748389,45,545.1818182,119.5510204,30.06491228,15.29916667"
"2025-04-08 17:00:00,17,2025-04-08,""LUFA"",""CRDS.3"",602.435912365306,430.681809916371,437.600151447167,17.9194522732865,2.59203618837259,3.16533564343333,1.00152279003193,0.069761113292363,0.0573036404467796,0.614934558956018,0.511950290038129,0.52554785756263,49.25,545.1818182,119.5510204,30.06491228,11.7575"
"2025-04-08 18:00:00,18,2025-04-08,""LUFA"",""CRDS.3"",557.531999238916,431.564348007519,424.665018633759,13.633765678236,2.68843633527537,2.13941813079278,0.945622820693407,0.0550147282072296,0.0271825853322426,0.609241503717528,0.518671546789149,0.528352468782797,42.5,545.1818182,119.5510204,30.06491228,8.716666667"
"2025-04-08 19:00:00,19,2025-04-08,""LUFA"",""CRDS.3"",605.951155288954,432.695544241555,428.493133974815,17.8673023919381,2.68852839790407,2.02215144267111,0.882057767356676,0.0767483584847296,0.024987228486924,0.660397191647055,0.564089773705277,0.575887071655167,44.75,545.1818182,119.5510204,30.06491228,8.058333333"
"2025-04-08 20:00:00,20,2025-04-08,""LUFA"",""CRDS.3"",686.131670118379,460.716011059537,462.360926424981,23.9064524778192,4.66425566054667,4.44224486659166,1.48706470319908,0.118561478896822,0.122904000038161,0.678927783133676,0.569589315848685,0.568053435733796,44.25,545.1818182,119.5510204,30.06491228,7.235"
"2025-04-08 21:00:00,21,2025-04-08,""LUFA"",""CRDS.3"",581.093803347259,439.665491754,438.125554635426,13.5834727202371,2.5691410916663,2.69983193808056,1.21506343013426,0.0434834033281907,0.0665964307984111,0.640287585609565,0.566328183936833,0.558714051431611,48.5,545.1818182,119.5510204,30.06491228,6.799166667"
"2025-04-08 22:00:00,22,2025-04-08,""LUFA"",""CRDS.3"",630.306719522343,443.836507091556,460.533208026722,16.6657416996316,2.36196043681204,3.61366670112796,1.27892208374825,0.0346241934247408,0.130893662167533,0.67708034555188,0.588495458382963,0.607753203066297,53.75,545.1818182,119.5510204,30.06491228,6.248333333"
"2025-04-08 23:00:00,23,2025-04-08,""LUFA"",""CRDS.3"",700.143792464509,447.068668407796,465.221771951556,20.3733330848899,2.08618329072037,2.11520615094611,1.1757532926433,0.0347415243003481,0.0324203441192704,0.716861564304296,0.597378485278907,0.627059983492463,52.5,545.1818182,119.5510204,30.06491228,5.838333333"
"2025-04-09 00:00:00,0,2025-04-09,""LUFA"",""CRDS.3"",688.586589258463,445.833752844852,443.106658376092,21.9222895338324,2.30962756223389,2.03625975039981,1.04602911160037,0.0572990399773907,0.0276351734463703,0.71114397146838,0.596674568834203,0.607821106118852,51.25,545.1818182,119.5510204,30.91034483,5.329166667"
"2025-04-09 01:00:00,1,2025-04-09,""LUFA"",""CRDS.3"",708.579800783722,450.603700883908,440.471084726444,23.3163832048195,2.7110426547587,2.03201056756019,1.21436598184149,0.0916239090648646,0.0270185316668482,0.680200151037935,0.565084998481407,0.560506623883537,55,545.1818182,119.5510204,30.91034483,6.3125"
"2025-04-09 02:00:00,2,2025-04-09,""LUFA"",""CRDS.3"",712.166414891592,442.320311438019,440.934558166703,22.963791343287,2.17266621061352,2.04485945470481,1.37591977634491,0.0308099228738611,0.0275275473439408,0.68069562232737,0.558839523992352,0.561730697817241,56.25,545.1818182,119.5510204,30.91034483,5.664166667"
"2025-04-09 03:00:00,3,2025-04-09,""LUFA"",""CRDS.3"",676.54879799088,438.109950250167,446.384983300741,20.3641959899037,2.061264852695,2.67747860606741,1.33763403488213,0.026579337548487,0.0362367257422056,0.644368992095667,0.520500817121037,0.535548365316259,56.75,545.1818182,119.5510204,30.91034483,4.918333333"
"2025-04-09 04:00:00,4,2025-04-09,""LUFA"",""CRDS.3"",570.975950860509,445.793709862519,453.410590106815,11.597155230469,2.11143989636055,2.52760247809111,1.03686914786559,0.0276389514664204,0.0549961648462574,0.610939308499602,0.555685422715,0.548750101416519,55.5,545.1818182,119.5510204,30.91034483,5.118333333"
"2025-04-09 05:00:00,5,2025-04-09,""LUFA"",""CRDS.3"",642.930523273389,460.67632660113,452.398895334426,17.1268684382393,2.44008178600593,2.03092470553963,1.07180003004438,0.0659264580112444,0.0313488729110908,0.660087830341759,0.578665540263519,0.582961198982796,50.25,545.1818182,119.5510204,30.91034483,5.488333333"
"2025-04-09 06:00:00,6,2025-04-09,""LUFA"",""CRDS.3"",615.755679678398,444.509161792889,458.296549972649,16.0624524807602,2.0826231061076,2.63470418032278,0.94158045804826,0.0300666818363667,0.0510444771658944,0.628761223405537,0.569887684252778,0.568677258947111,52.75,545.1818182,119.5510204,30.91034483,6.308333333"
"2025-04-09 07:00:00,7,2025-04-09,""LUFA"",""CRDS.3"",601.524198139787,451.190652564759,454.315021529185,15.0543412694239,2.23427912218648,2.58631568167981,0.92835287852001,0.0311636835272315,0.0562131562025407,0.646222276302815,0.601224862135148,0.590405086043037,49.5,545.1818182,119.5510204,30.91034483,10.42166667"
